Severity,Temperature_C,Wind_Speed_kmh,Visibility_km,Precipitation_mm,Humidity_pct,Pressure_hPa,Speed_Limit,Weather_Condition,Road_Type,Hour,Day_of_Week,Month,State,Junction,Traffic_Signal,Crossing,Stop,Amenity,Country
3,29.6,1.0,4.7,0.0,62.0,1015.54,40,Clear,National Highway,3,Friday,8,"Hubballi, Karnataka",0,1,0,0,0,India
3,25.8,4.2,11.2,0.0,44.1,1012.91,40,Fog,State Highway,14,Monday,6,"Mysuru, Karnataka",0,0,1,0,0,India
4,28.9,33.7,7.5,24.63,53.3,1006.12,50,Thunderstorm,City Street,19,Monday,4,"Mangaluru, Karnataka",0,1,0,1,0,India
3,33.4,3.0,8.6,4.51,56.0,1014.84,60,Heavy Rain,National Highway,8,Tuesday,1,"Belagavi, Karnataka",1,0,1,0,1,India
2,40.0,7.7,8.7,0.0,87.2,1004.12,50,Cloudy,City Street,20,Tuesday,9,"Mangaluru, Karnataka",0,0,0,1,1,India
3,28.7,5.3,7.8,0.0,54.6,1011.66,100,Cloudy,City Street,0,Wednesday,9,"Belagavi, Karnataka",0,1,0,0,1,India
4,29.7,1.1,7.9,13.42,70.8,1016.97,80,Heavy Rain,State Highway,17,Friday,4,"Belagavi, Karnataka",0,0,0,1,0,India
1,23.9,2.4,8.8,48.5,33.3,1004.12,50,Rain,Ring Road,21,Friday,3,"Mysuru, Karnataka",0,0,0,0,0,India
1,25.5,4.1,9.5,0.0,79.1,1010.85,50,Cloudy,State Highway,16,Sunday,6,"Hubballi, Karnataka",1,0,0,0,0,India
4,27.3,7.5,11.0,3.73,53.1,1006.51,80,Thunderstorm,National Highway,12,Thursday,6,"Bengaluru, Karnataka",1,1,0,0,0,India
3,33.9,24.9,15.0,0.0,70.9,1018.14,50,Cloudy,City Street,3,Wednesday,4,"Mysuru, Karnataka",0,0,0,0,0,India
4,32.1,8.7,7.2,5.24,70.9,1021.25,80,Thunderstorm,City Street,21,Friday,9,"Bengaluru, Karnataka",0,1,1,0,0,India
2,37.6,12.7,10.4,0.0,74.5,1012.78,60,Clear,State Highway,12,Thursday,12,"Mysuru, Karnataka",1,1,1,0,0,India
3,20.5,6.7,12.3,0.0,70.0,1014.39,60,Clear,State Highway,1,Wednesday,1,"Belagavi, Karnataka",0,0,1,0,1,India
2,21.4,24.5,7.9,0.0,93.7,1016.83,30,Cloudy,State Highway,16,Monday,6,"Belagavi, Karnataka",0,1,0,1,0,India
4,33.5,13.0,3.2,0.0,68.1,1013.82,120,Clear,State Highway,13,Monday,5,"Hubballi, Karnataka",1,0,0,1,0,India
2,35.2,1.1,4.3,5.93,98.7,1005.88,60,Rain,City Street,6,Wednesday,8,"Mysuru, Karnataka",0,1,1,1,0,India
1,28.2,7.8,3.3,0.0,74.6,1007.78,50,Clear,City Street,7,Wednesday,4,"Bengaluru, Karnataka",0,0,0,1,0,India
3,15.0,21.1,14.6,5.25,69.1,1007.74,50,Thunderstorm,State Highway,4,Sunday,11,"Mangaluru, Karnataka",0,0,0,0,0,India
1,24.3,15.9,11.8,0.0,78.4,1001.34,50,Clear,State Highway,14,Wednesday,2,"Belagavi, Karnataka",1,0,1,0,1,India
1,29.7,28.3,12.3,0.0,68.0,1014.89,30,Cloudy,State Highway,15,Wednesday,8,"Hubballi, Karnataka",1,1,0,0,0,India
1,23.5,3.1,12.9,0.0,71.7,1003.74,50,Clear,State Highway,13,Thursday,2,"Mangaluru, Karnataka",0,0,0,1,0,India
2,28.9,45.4,8.3,0.0,70.2,1014.14,30,Cloudy,National Highway,18,Wednesday,5,"Mangaluru, Karnataka",0,1,1,0,0,India
1,37.5,4.0,15.0,0.0,68.7,1006.37,40,Clear,State Highway,19,Wednesday,12,"Mysuru, Karnataka",0,0,0,0,0,India
2,35.1,0.6,11.0,0.0,96.8,1008.89,50,Clear,State Highway,15,Saturday,3,"Mysuru, Karnataka",1,1,0,0,0,India
2,32.0,8.2,9.8,9.27,99.1,1012.79,60,Rain,City Street,0,Friday,3,"Hubballi, Karnataka",0,0,0,0,0,India
1,27.7,1.4,13.3,0.0,69.9,1017.64,100,Clear,City Street,17,Friday,12,"Bengaluru, Karnataka",0,1,1,1,0,India
3,25.5,13.7,12.0,0.0,83.9,1014.35,120,Clear,State Highway,11,Wednesday,4,"Mangaluru, Karnataka",1,1,1,0,0,India
2,31.8,27.7,14.0,2.8,83.0,1009.41,60,Rain,Ring Road,14,Wednesday,11,"Bengaluru, Karnataka",1,1,0,1,0,India
1,28.1,30.5,14.2,0.0,81.4,1009.83,40,Clear,City Street,16,Thursday,11,"Belagavi, Karnataka",0,0,0,0,0,India
1,28.3,11.2,8.9,0.0,73.2,1004.11,50,Cloudy,Ring Road,10,Monday,1,"Belagavi, Karnataka",0,1,1,0,1,India
1,20.2,9.2,10.6,0.0,75.0,1013.18,50,Clear,Rural Road,21,Thursday,3,"Mangaluru, Karnataka",1,0,0,0,0,India
4,24.4,50.0,7.3,0.0,73.6,1009.59,80,Clear,City Street,6,Monday,12,"Mysuru, Karnataka",0,1,0,0,0,India
3,31.8,10.4,5.1,0.0,54.2,1005.35,60,Cloudy,City Street,16,Sunday,8,"Hubballi, Karnataka",1,1,0,0,1,India
2,22.5,31.5,12.5,0.0,64.0,1013.89,30,Clear,National Highway,0,Friday,1,"Mangaluru, Karnataka",0,1,0,0,0,India
2,29.3,29.8,12.9,34.97,47.0,1017.1,50,Heavy Rain,City Street,21,Wednesday,10,"Mysuru, Karnataka",0,0,0,0,0,India
3,30.1,4.1,4.1,0.0,73.6,1009.11,60,Fog,City Street,6,Wednesday,7,"Belagavi, Karnataka",0,0,0,0,1,India
1,30.4,0.2,7.8,0.0,71.5,1007.19,30,Clear,City Street,5,Saturday,6,"Bengaluru, Karnataka",0,1,0,1,1,India
3,30.8,6.9,10.2,0.56,75.5,1007.11,50,Thunderstorm,City Street,10,Friday,11,"Mysuru, Karnataka",1,0,0,0,0,India
3,31.1,23.7,10.5,0.0,53.4,1012.01,100,Clear,State Highway,10,Wednesday,5,"Mysuru, Karnataka",1,0,0,0,0,India
1,24.9,21.7,15.0,0.0,79.5,1004.04,30,Clear,City Street,7,Thursday,5,"Belagavi, Karnataka",1,0,0,0,0,India
2,20.7,11.1,8.1,0.0,72.1,1010.38,40,Clear,State Highway,15,Sunday,6,"Mangaluru, Karnataka",0,1,1,0,1,India
1,23.6,2.0,9.5,0.0,98.5,1007.97,40,Cloudy,City Street,12,Sunday,11,"Bengaluru, Karnataka",1,1,0,0,0,India
2,31.6,1.4,11.9,0.0,77.1,1012.53,50,Cloudy,Rural Road,2,Sunday,4,"Hubballi, Karnataka",0,1,0,0,1,India
3,22.0,37.1,8.9,0.0,56.0,1012.91,50,Clear,City Street,9,Monday,3,"Bengaluru, Karnataka",0,0,1,1,0,India
2,22.8,6.6,8.5,2.16,44.7,1004.39,120,Rain,City Street,18,Friday,10,"Bengaluru, Karnataka",1,0,0,1,0,India
3,22.8,12.5,8.2,33.21,68.3,1013.34,80,Rain,National Highway,16,Tuesday,2,"Hubballi, Karnataka",0,1,0,0,0,India
2,18.8,28.4,10.7,0.0,49.6,1012.29,60,Clear,Ring Road,17,Thursday,10,"Mangaluru, Karnataka",0,0,1,1,0,India
3,22.3,24.5,9.5,1.22,54.0,1009.05,60,Rain,State Highway,17,Monday,3,"Bengaluru, Karnataka",1,0,0,0,0,India
3,33.0,10.0,12.0,0.0,50.5,1007.85,60,Fog,Rural Road,9,Saturday,11,"Mangaluru, Karnataka",0,1,1,0,0,India
2,24.4,8.0,11.1,0.0,56.3,1007.88,40,Clear,National Highway,5,Saturday,10,"Belagavi, Karnataka",0,1,1,0,0,India
2,19.3,15.9,1.3,0.0,86.8,1009.14,50,Clear,State Highway,8,Tuesday,4,"Mysuru, Karnataka",1,1,0,0,0,India
3,25.4,5.2,4.7,0.0,50.5,1005.34,60,Cloudy,City Street,19,Thursday,9,"Mysuru, Karnataka",0,0,0,1,0,India
1,30.6,11.8,8.5,0.0,58.6,1006.58,30,Cloudy,City Street,23,Sunday,11,"Belagavi, Karnataka",0,1,0,0,1,India
1,18.8,0.3,12.9,0.0,43.5,1011.02,50,Cloudy,State Highway,13,Sunday,10,"Mysuru, Karnataka",1,0,1,1,0,India
4,32.8,20.9,8.0,0.0,39.4,1007.14,80,Clear,City Street,0,Friday,6,"Mangaluru, Karnataka",1,1,0,0,0,India
3,20.8,50.0,11.1,0.0,60.8,1014.39,50,Cloudy,City Street,6,Tuesday,9,"Bengaluru, Karnataka",1,0,1,0,0,India
2,26.0,37.1,11.8,0.0,68.1,1009.34,80,Cloudy,State Highway,9,Thursday,7,"Mangaluru, Karnataka",1,1,1,1,1,India
1,26.0,5.4,11.6,0.0,47.7,1007.63,60,Cloudy,City Street,14,Thursday,11,"Mangaluru, Karnataka",1,1,0,0,0,India
2,25.2,9.1,8.4,0.0,42.2,1011.66,50,Clear,National Highway,5,Friday,5,"Belagavi, Karnataka",1,0,0,1,0,India
3,27.7,3.2,6.6,0.0,36.9,1007.97,50,Cloudy,City Street,21,Saturday,9,"Mangaluru, Karnataka",1,0,0,0,0,India
2,31.9,4.3,6.1,0.0,67.2,1006.1,60,Clear,National Highway,10,Friday,7,"Mangaluru, Karnataka",0,1,0,0,1,India
1,27.8,7.3,15.0,0.0,79.0,1008.31,50,Cloudy,City Street,21,Monday,5,"Mangaluru, Karnataka",0,1,1,0,0,India
4,25.0,16.5,11.4,0.0,43.6,999.79,120,Fog,State Highway,18,Wednesday,8,"Hubballi, Karnataka",0,1,0,0,1,India
1,30.3,0.2,15.0,0.0,55.3,1000.15,60,Cloudy,State Highway,17,Monday,10,"Bengaluru, Karnataka",0,0,0,0,0,India
1,29.0,6.0,7.5,0.0,81.2,1005.4,40,Clear,City Street,15,Monday,1,"Bengaluru, Karnataka",1,1,1,0,0,India
3,24.7,9.8,13.7,0.0,61.8,1004.03,120,Cloudy,City Street,15,Tuesday,6,"Hubballi, Karnataka",0,1,1,0,0,India
1,28.2,2.9,8.6,3.39,63.5,1013.25,40,Rain,Ring Road,16,Saturday,9,"Mysuru, Karnataka",1,0,0,0,1,India
1,24.2,1.0,9.9,4.55,70.7,1016.3,80,Rain,City Street,15,Saturday,10,"Mangaluru, Karnataka",0,1,0,1,0,India
1,23.7,9.3,9.1,0.0,58.4,1011.62,50,Cloudy,City Street,14,Thursday,4,"Bengaluru, Karnataka",0,1,0,1,0,India
3,32.0,12.2,7.4,0.0,53.3,1000.52,60,Clear,State Highway,23,Saturday,10,"Bengaluru, Karnataka",0,0,0,0,0,India
1,30.2,12.3,7.4,0.0,69.6,1002.95,40,Cloudy,State Highway,17,Sunday,12,"Hubballi, Karnataka",1,1,1,0,1,India
2,31.9,5.3,9.9,0.0,44.3,1011.75,50,Cloudy,National Highway,18,Monday,9,"Belagavi, Karnataka",0,1,0,0,0,India
3,31.2,3.3,8.2,35.39,40.8,1009.14,40,Thunderstorm,State Highway,20,Sunday,3,"Mangaluru, Karnataka",0,1,0,0,1,India
1,23.6,3.0,10.4,0.0,54.6,1000.72,40,Cloudy,City Street,7,Monday,6,"Mangaluru, Karnataka",1,1,0,1,0,India
3,33.0,0.5,7.5,0.0,75.7,1005.71,40,Cloudy,State Highway,5,Saturday,12,"Hubballi, Karnataka",0,1,1,1,1,India
2,26.5,2.5,12.1,0.0,82.4,1004.63,50,Cloudy,State Highway,13,Thursday,1,"Hubballi, Karnataka",0,1,0,0,1,India
2,32.6,20.5,8.6,0.0,57.9,1017.29,50,Clear,State Highway,13,Monday,12,"Mysuru, Karnataka",0,1,1,0,0,India
1,27.4,0.0,14.9,1.06,77.5,1013.53,40,Rain,State Highway,19,Wednesday,1,"Hubballi, Karnataka",0,0,0,0,0,India
1,29.6,0.5,9.8,0.0,85.7,1008.56,60,Cloudy,National Highway,12,Monday,8,"Bengaluru, Karnataka",0,0,0,0,0,India
2,29.7,1.6,9.7,7.15,65.6,1011.14,40,Thunderstorm,City Street,14,Thursday,7,"Mysuru, Karnataka",0,0,0,0,0,India
1,32.1,6.5,14.8,0.0,74.5,1010.73,50,Cloudy,State Highway,13,Wednesday,1,"Bengaluru, Karnataka",0,0,0,0,1,India
3,19.8,4.9,8.5,0.0,93.0,1010.4,60,Clear,City Street,2,Tuesday,8,"Hubballi, Karnataka",0,0,0,1,0,India
1,20.1,2.3,8.8,0.0,54.4,1019.13,30,Cloudy,City Street,15,Saturday,1,"Belagavi, Karnataka",0,1,1,0,1,India
2,31.4,1.4,7.9,0.0,61.4,1017.04,80,Clear,City Street,19,Thursday,5,"Mysuru, Karnataka",0,1,1,1,1,India
2,29.8,33.5,10.6,0.0,89.0,1017.62,50,Clear,City Street,7,Friday,3,"Hubballi, Karnataka",0,1,0,0,0,India
3,24.1,29.1,7.8,0.0,50.9,1011.65,50,Clear,City Street,15,Wednesday,12,"Mysuru, Karnataka",1,0,0,0,0,India
2,29.8,17.7,12.3,3.3,67.3,1008.31,50,Rain,State Highway,15,Thursday,9,"Hubballi, Karnataka",0,0,0,1,0,India
3,21.0,3.5,9.9,0.0,55.6,1003.8,100,Cloudy,State Highway,7,Tuesday,1,"Hubballi, Karnataka",0,1,1,0,0,India
1,42.0,4.7,12.5,0.0,85.5,1005.02,40,Clear,Ring Road,6,Monday,5,"Mysuru, Karnataka",0,0,1,0,0,India
4,34.6,13.2,12.2,0.0,47.2,1015.07,60,Cloudy,National Highway,23,Sunday,7,"Mysuru, Karnataka",1,0,1,0,1,India
2,31.1,4.1,8.5,0.0,64.0,1003.63,80,Cloudy,National Highway,11,Saturday,1,"Bengaluru, Karnataka",0,1,0,0,0,India
4,28.4,9.1,7.8,0.0,49.3,1009.1,50,Fog,State Highway,8,Monday,11,"Bengaluru, Karnataka",0,1,1,0,1,India
2,24.9,12.6,9.0,0.0,43.0,1003.07,50,Cloudy,City Street,7,Tuesday,2,"Mangaluru, Karnataka",1,0,0,0,0,India
1,21.4,8.8,10.0,10.32,36.5,1009.51,40,Rain,National Highway,16,Friday,3,"Bengaluru, Karnataka",0,1,0,1,0,India
1,27.4,6.4,11.0,0.0,62.5,1004.69,60,Clear,City Street,15,Tuesday,1,"Belagavi, Karnataka",1,1,0,0,1,India
1,23.7,5.1,11.3,4.68,72.3,1013.32,60,Rain,City Street,16,Friday,8,"Belagavi, Karnataka",1,1,1,0,0,India
3,24.0,18.0,9.9,5.77,65.3,1008.78,50,Rain,State Highway,5,Tuesday,11,"Bengaluru, Karnataka",0,1,0,0,0,India
4,20.9,16.1,8.0,0.0,68.5,1005.96,60,Fog,State Highway,20,Tuesday,8,"Mysuru, Karnataka",1,1,0,0,1,India
1,29.2,14.3,8.2,0.0,58.5,1005.22,30,Clear,City Street,11,Monday,1,"Bengaluru, Karnataka",1,1,1,0,0,India
1,26.1,5.6,11.6,0.0,79.8,1010.67,50,Cloudy,National Highway,9,Monday,10,"Bengaluru, Karnataka",0,0,0,0,0,India
1,30.7,17.9,8.0,0.0,75.9,1010.25,40,Cloudy,National Highway,12,Saturday,7,"Mangaluru, Karnataka",0,0,0,0,1,India
3,30.3,38.0,11.7,0.0,66.9,1007.24,40,Clear,State Highway,11,Sunday,6,"Bengaluru, Karnataka",0,1,1,1,1,India
3,29.1,14.0,11.8,0.0,68.1,1008.41,100,Cloudy,City Street,19,Friday,9,"Mysuru, Karnataka",0,0,0,0,1,India
4,41.3,6.3,14.6,0.0,58.0,1007.54,60,Fog,City Street,21,Friday,3,"Belagavi, Karnataka",0,0,1,1,0,India
3,32.1,19.1,8.6,0.0,94.2,999.11,60,Cloudy,State Highway,9,Sunday,10,"Hubballi, Karnataka",1,0,0,0,0,India
4,21.7,11.3,9.0,9.46,77.1,1009.81,50,Thunderstorm,City Street,19,Thursday,4,"Belagavi, Karnataka",0,0,1,0,1,India
1,30.3,25.2,3.1,0.0,63.5,1002.22,60,Clear,City Street,18,Monday,1,"Bengaluru, Karnataka",0,0,0,0,0,India
1,27.7,15.0,7.2,13.84,62.4,1005.56,60,Rain,State Highway,21,Sunday,2,"Mangaluru, Karnataka",1,0,0,1,0,India
2,21.3,17.6,7.1,0.0,59.2,1011.6,40,Cloudy,National Highway,8,Friday,3,"Bengaluru, Karnataka",0,1,1,0,1,India
1,20.9,13.2,11.5,0.0,60.5,1008.8,40,Cloudy,Rural Road,14,Sunday,9,"Belagavi, Karnataka",1,0,0,0,0,India
3,30.3,1.2,15.0,3.94,68.7,1017.64,80,Thunderstorm,City Street,8,Tuesday,7,"Bengaluru, Karnataka",1,0,0,0,0,India
1,31.5,8.0,11.7,0.0,39.4,1006.01,40,Clear,City Street,19,Sunday,9,"Hubballi, Karnataka",0,1,0,0,1,India
4,22.8,0.7,13.0,1.96,61.3,1007.94,60,Heavy Rain,State Highway,0,Sunday,7,"Mysuru, Karnataka",1,1,1,0,0,India
3,32.9,7.1,7.9,0.0,63.0,1010.81,100,Cloudy,City Street,14,Monday,8,"Bengaluru, Karnataka",1,1,0,0,0,India
4,29.4,15.1,6.4,0.0,64.9,1009.81,120,Clear,City Street,10,Monday,3,"Mangaluru, Karnataka",0,1,1,0,0,India
4,34.0,6.6,9.3,0.0,67.6,1015.24,50,Fog,National Highway,9,Tuesday,6,"Belagavi, Karnataka",1,0,0,0,0,India
3,33.4,0.0,8.1,0.0,65.5,1013.2,120,Cloudy,Rural Road,16,Tuesday,6,"Mangaluru, Karnataka",0,0,0,0,1,India
1,27.2,5.5,7.4,7.66,71.1,1016.94,40,Rain,State Highway,19,Tuesday,8,"Bengaluru, Karnataka",1,0,1,0,0,India
1,36.2,0.8,10.7,0.0,63.0,1001.92,40,Clear,National Highway,15,Saturday,8,"Bengaluru, Karnataka",0,1,0,0,0,India
3,22.4,18.2,6.4,0.62,79.8,1013.93,50,Heavy Rain,National Highway,19,Monday,10,"Hubballi, Karnataka",1,1,0,1,0,India
3,40.0,18.4,12.5,0.0,74.9,1005.09,60,Cloudy,City Street,8,Monday,3,"Mysuru, Karnataka",0,1,0,0,1,India
1,23.6,19.7,8.8,0.0,98.7,1012.22,30,Clear,City Street,13,Thursday,8,"Belagavi, Karnataka",1,0,0,0,0,India
1,27.8,0.4,9.9,0.0,75.5,1008.78,40,Cloudy,City Street,12,Thursday,6,"Hubballi, Karnataka",1,0,0,0,1,India
2,25.2,0.4,10.3,0.0,53.8,1006.56,50,Clear,Ring Road,0,Friday,3,"Belagavi, Karnataka",1,1,0,1,1,India
3,26.1,28.1,8.6,0.0,62.6,1015.87,30,Cloudy,State Highway,14,Friday,7,"Hubballi, Karnataka",1,0,0,1,0,India
1,42.0,1.6,13.8,0.0,57.4,1001.61,50,Clear,City Street,16,Monday,1,"Mysuru, Karnataka",0,0,1,0,1,India
2,25.7,13.3,5.2,0.0,65.1,1019.06,60,Clear,City Street,15,Thursday,9,"Bengaluru, Karnataka",1,1,0,1,0,India
1,32.3,19.0,13.9,0.0,81.5,1013.16,60,Clear,Ring Road,17,Thursday,3,"Mangaluru, Karnataka",0,0,0,0,1,India
1,26.8,7.1,9.0,0.0,60.1,1010.85,50,Cloudy,State Highway,14,Wednesday,10,"Mysuru, Karnataka",0,1,1,1,0,India
2,32.7,9.5,12.8,0.0,56.5,1009.26,50,Cloudy,Ring Road,4,Monday,5,"Bengaluru, Karnataka",0,0,0,1,0,India
1,25.3,3.1,10.6,0.0,72.7,1008.15,50,Cloudy,National Highway,6,Thursday,6,"Mangaluru, Karnataka",0,1,0,0,0,India
3,29.3,30.9,12.6,0.0,52.8,1012.34,50,Clear,City Street,15,Monday,2,"Bengaluru, Karnataka",0,1,0,0,0,India
2,31.1,4.3,9.6,0.0,51.9,1003.03,50,Cloudy,City Street,8,Sunday,10,"Mangaluru, Karnataka",0,0,1,0,1,India
2,24.4,2.9,10.7,5.17,70.7,994.63,50,Rain,City Street,5,Saturday,11,"Mysuru, Karnataka",0,1,0,1,0,India
1,41.8,8.9,13.3,0.0,38.1,1010.43,50,Clear,National Highway,11,Saturday,4,"Hubballi, Karnataka",0,1,1,0,0,India
3,31.4,2.5,10.3,3.52,57.8,1006.27,60,Heavy Rain,National Highway,14,Tuesday,3,"Hubballi, Karnataka",1,0,0,0,0,India
3,26.9,13.9,14.0,0.0,77.8,1005.42,120,Cloudy,National Highway,9,Tuesday,7,"Bengaluru, Karnataka",0,0,0,0,1,India
1,24.5,8.7,11.1,7.74,37.5,1002.12,40,Rain,City Street,17,Monday,11,"Belagavi, Karnataka",0,0,1,1,1,India
2,28.5,1.9,7.8,0.0,38.6,1016.02,40,Clear,City Street,16,Wednesday,11,"Mangaluru, Karnataka",1,1,0,0,0,India
1,21.9,0.8,8.9,0.0,43.5,1019.1,40,Clear,Ring Road,10,Monday,1,"Belagavi, Karnataka",0,1,0,0,0,India
4,36.9,1.8,12.7,1.41,24.0,1009.74,60,Heavy Rain,State Highway,17,Friday,12,"Hubballi, Karnataka",0,1,0,0,1,India
1,30.2,1.8,6.3,1.44,93.4,1009.22,50,Rain,National Highway,16,Thursday,6,"Hubballi, Karnataka",1,1,0,0,1,India
1,27.6,4.5,12.4,0.0,66.8,1012.12,40,Clear,National Highway,16,Friday,2,"Mysuru, Karnataka",0,0,0,0,0,India
1,33.2,21.5,8.9,0.0,54.9,1011.82,50,Clear,National Highway,14,Friday,10,"Bengaluru, Karnataka",0,0,0,1,0,India
3,24.4,0.7,6.1,0.0,45.6,1007.4,80,Cloudy,City Street,0,Thursday,1,"Hubballi, Karnataka",1,1,0,0,0,India
1,22.2,1.6,10.6,0.0,98.0,1016.06,50,Cloudy,City Street,17,Friday,12,"Belagavi, Karnataka",0,0,0,0,1,India
4,27.3,4.3,7.9,12.92,74.8,1015.66,60,Heavy Rain,Ring Road,10,Sunday,1,"Bengaluru, Karnataka",1,0,0,0,0,India
1,28.6,9.7,8.3,0.0,63.1,1013.71,30,Clear,State Highway,21,Monday,8,"Hubballi, Karnataka",0,1,0,0,0,India
2,30.7,17.3,8.1,0.0,83.3,1018.89,50,Cloudy,National Highway,18,Tuesday,3,"Bengaluru, Karnataka",0,0,0,0,0,India
3,20.6,30.5,10.3,0.0,70.8,1013.87,80,Clear,National Highway,15,Sunday,6,"Mangaluru, Karnataka",0,1,1,0,0,India
1,25.7,6.4,8.8,0.0,57.5,1006.72,60,Clear,City Street,8,Friday,3,"Belagavi, Karnataka",1,0,0,0,0,India
1,15.0,1.3,11.2,0.0,55.9,1010.4,40,Clear,Ring Road,7,Thursday,11,"Mangaluru, Karnataka",0,1,0,0,1,India
4,22.1,2.9,13.0,11.41,56.1,1014.7,80,Heavy Rain,National Highway,10,Thursday,5,"Mangaluru, Karnataka",0,0,0,0,0,India
1,31.6,4.1,11.6,0.0,49.8,1004.74,40,Cloudy,National Highway,12,Wednesday,2,"Mysuru, Karnataka",0,0,0,0,1,India
2,32.8,18.5,15.0,0.04,81.7,1008.64,60,Rain,City Street,9,Thursday,8,"Hubballi, Karnataka",0,0,1,0,1,India
1,22.3,13.9,15.0,0.0,57.2,1002.08,30,Clear,City Street,13,Friday,8,"Bengaluru, Karnataka",1,1,0,0,0,India
1,26.4,2.8,9.1,0.0,85.3,1020.06,50,Clear,State Highway,7,Wednesday,1,"Belagavi, Karnataka",0,0,0,1,0,India
3,28.1,21.9,6.5,0.0,52.6,1012.04,50,Clear,City Street,22,Wednesday,8,"Hubballi, Karnataka",1,1,0,0,0,India
4,33.4,23.5,9.1,0.0,56.0,1012.98,120,Clear,National Highway,6,Tuesday,4,"Mysuru, Karnataka",1,0,0,0,0,India
4,35.6,25.7,10.4,0.41,58.2,1002.46,80,Rain,Ring Road,21,Thursday,10,"Mysuru, Karnataka",1,0,1,0,1,India
1,28.8,3.9,15.0,0.0,51.5,1015.56,50,Clear,National Highway,21,Thursday,1,"Mysuru, Karnataka",1,0,0,0,0,India
1,26.7,1.7,8.9,0.0,56.2,1011.56,80,Clear,National Highway,13,Thursday,9,"Belagavi, Karnataka",0,1,0,0,1,India
1,20.8,1.3,10.8,0.0,73.3,1001.01,40,Clear,State Highway,17,Friday,9,"Hubballi, Karnataka",1,1,0,0,0,India
2,28.5,6.1,8.0,0.0,83.0,1012.28,50,Clear,National Highway,12,Friday,4,"Hubballi, Karnataka",1,0,0,0,0,India
3,38.4,6.7,9.0,5.99,69.5,1005.11,80,Rain,City Street,16,Wednesday,10,"Mangaluru, Karnataka",0,1,1,0,0,India
4,34.5,24.3,6.4,0.0,47.1,1010.28,60,Cloudy,City Street,10,Saturday,1,"Mangaluru, Karnataka",1,1,0,0,0,India
2,28.9,3.7,5.6,0.79,56.0,1013.76,50,Rain,State Highway,9,Monday,6,"Mangaluru, Karnataka",0,1,1,0,1,India
1,29.5,11.8,14.1,0.0,56.3,1010.97,50,Cloudy,City Street,14,Wednesday,4,"Hubballi, Karnataka",1,0,1,0,1,India
1,24.6,18.6,13.2,0.0,90.5,1000.78,40,Clear,State Highway,13,Thursday,7,"Bengaluru, Karnataka",1,1,0,0,0,India
1,26.2,3.8,8.9,0.0,79.8,1011.32,50,Clear,National Highway,14,Monday,6,"Mysuru, Karnataka",0,1,0,0,0,India
1,28.7,3.7,13.2,2.93,83.2,1014.26,40,Rain,Ring Road,9,Tuesday,10,"Belagavi, Karnataka",0,1,0,0,0,India
2,28.8,13.3,6.1,8.33,54.4,1009.0,60,Rain,City Street,10,Friday,2,"Hubballi, Karnataka",1,1,1,1,0,India
4,33.1,15.5,9.5,0.0,45.9,1012.58,120,Clear,National Highway,5,Thursday,8,"Mysuru, Karnataka",0,1,1,0,1,India
3,32.8,38.6,10.5,0.0,73.6,1012.66,30,Clear,State Highway,4,Tuesday,12,"Bengaluru, Karnataka",0,0,0,0,0,India
1,30.6,22.8,13.8,0.0,58.1,999.89,60,Clear,City Street,8,Wednesday,10,"Bengaluru, Karnataka",1,1,0,0,0,India
4,23.0,20.7,10.6,0.0,69.4,1016.25,80,Clear,National Highway,5,Saturday,2,"Mangaluru, Karnataka",1,1,1,1,0,India
1,23.2,14.1,11.6,0.0,71.2,1007.2,30,Clear,City Street,6,Thursday,7,"Hubballi, Karnataka",0,0,0,0,1,India
3,23.6,1.5,8.6,0.0,59.1,1006.38,50,Clear,City Street,18,Saturday,12,"Hubballi, Karnataka",0,1,0,1,0,India
3,29.2,19.9,10.8,0.0,80.1,1006.53,80,Cloudy,National Highway,2,Tuesday,6,"Bengaluru, Karnataka",1,0,1,0,0,India
2,17.9,32.9,13.8,0.0,43.1,1016.15,50,Clear,National Highway,16,Monday,6,"Bengaluru, Karnataka",1,1,1,0,0,India
1,28.0,5.9,5.2,0.0,66.6,1017.37,50,Clear,City Street,8,Tuesday,5,"Belagavi, Karnataka",1,0,1,0,0,India
4,35.0,4.5,13.4,3.14,75.2,1012.36,120,Heavy Rain,State Highway,20,Monday,9,"Bengaluru, Karnataka",0,1,1,1,1,India
3,31.3,8.9,9.4,0.0,90.5,1007.59,80,Cloudy,National Highway,13,Wednesday,3,"Mangaluru, Karnataka",0,1,0,0,0,India
4,26.2,37.6,5.8,0.0,67.0,1024.55,60,Fog,City Street,9,Friday,3,"Mysuru, Karnataka",1,0,0,0,0,India
1,24.5,0.6,9.2,0.0,83.9,1009.91,50,Clear,City Street,13,Wednesday,11,"Bengaluru, Karnataka",0,0,1,0,1,India
1,32.0,14.8,13.9,0.0,82.9,1006.74,40,Cloudy,State Highway,11,Tuesday,10,"Hubballi, Karnataka",0,1,1,0,0,India
4,29.5,20.2,8.6,0.0,100.0,1015.12,80,Clear,Rural Road,14,Monday,1,"Mysuru, Karnataka",0,1,0,0,1,India
3,26.8,18.7,10.9,0.0,69.9,1009.39,40,Cloudy,City Street,6,Wednesday,7,"Mysuru, Karnataka",1,0,1,0,0,India
