Severity,Temperature_F,Wind_Speed_mph,Visibility_mi,Precipitation_in,Humidity_pct,Pressure_in,Speed_Limit,Weather_Condition,Road_Type,Hour,Day_of_Week,Month,State,Junction,Traffic_Signal,Crossing,Stop,Amenity
1,54.3,2.1,10.0,0.0,74.0,29.35,55,Cloudy,Rural Road,5,Friday,2,OH,0,1,0,1,0
3,71.2,13.1,9.1,0.0,61.4,29.9,65,Cloudy,State Road,5,Friday,2,TX,1,0,1,0,0
2,78.9,3.7,4.0,0.79,67.3,29.37,55,Rain,State Road,19,Saturday,7,GA,0,0,0,0,0
2,64.9,0.9,6.4,0.0,69.3,29.6,65,Cloudy,Interstate,7,Wednesday,12,MI,1,0,0,0,1
4,69.4,26.0,7.2,0.1,68.5,29.62,45,Thunderstorm,Interstate,16,Wednesday,4,FL,0,1,0,0,0
2,62.1,1.6,7.8,0.0,76.9,29.77,65,Clear,Interstate,14,Friday,11,IL,0,1,0,0,0
1,76.0,1.3,7.7,0.0,83.8,29.53,25,Clear,Highway,19,Tuesday,10,NY,1,1,0,0,0
3,55.4,3.6,7.0,0.0,91.6,30.04,55,Fog,Rural Road,6,Sunday,11,GA,0,0,1,1,0
1,53.8,0.8,8.7,0.0,21.5,30.4,25,Clear,State Road,6,Tuesday,5,NC,0,0,1,0,0
1,60.4,1.4,10.0,0.13,69.3,29.72,35,Rain,Highway,14,Wednesday,1,NC,0,1,0,0,0
1,83.7,15.0,8.6,0.14,35.8,30.03,25,Rain,State Road,21,Monday,2,OH,0,1,0,0,0
2,25.1,1.5,9.9,0.0,88.1,29.43,55,Cloudy,City Street,11,Monday,8,NC,1,1,0,0,0
2,41.8,0.9,1.4,0.39,61.3,29.12,35,Rain,Highway,9,Friday,9,TX,0,1,0,1,1
1,105.0,17.0,8.4,0.0,65.5,30.1,25,Clear,City Street,15,Saturday,5,CA,1,1,1,0,0
3,65.5,4.7,10.0,0.0,62.3,30.34,65,Snow,Rural Road,21,Monday,5,NC,0,0,0,0,0
1,51.9,1.4,10.0,0.0,64.2,28.94,25,Clear,State Road,19,Tuesday,9,GA,0,0,0,0,1
2,75.9,7.0,10.0,0.0,92.9,29.85,55,Cloudy,State Road,23,Tuesday,12,NC,0,1,0,0,1
3,44.3,0.3,8.9,0.0,84.8,30.12,70,Clear,State Road,1,Tuesday,3,FL,1,0,1,1,0
1,17.9,4.5,9.2,0.0,92.1,30.04,65,Cloudy,Interstate,6,Tuesday,8,PA,1,0,0,0,1
2,67.1,7.1,6.0,0.63,56.1,29.6,55,Rain,Highway,15,Saturday,9,FL,0,0,0,0,0
2,45.4,25.2,10.0,1.01,17.5,29.92,35,Thunderstorm,State Road,19,Monday,7,GA,0,0,0,0,0
1,62.0,3.2,6.0,0.03,74.9,30.36,65,Rain,Highway,9,Thursday,8,NC,0,0,1,0,0
1,66.6,11.6,10.0,0.0,37.7,29.47,45,Cloudy,Rural Road,8,Tuesday,11,PA,0,0,0,0,1
3,62.8,1.1,8.1,0.39,52.8,30.68,35,Thunderstorm,Highway,18,Thursday,10,CA,0,1,0,1,0
4,25.8,4.5,8.0,0.0,58.8,29.21,75,Cloudy,State Road,4,Tuesday,11,NY,1,1,0,1,0
1,60.5,2.0,10.0,0.0,60.0,30.35,25,Cloudy,State Road,10,Friday,11,MI,0,0,0,0,0
2,68.9,5.4,9.7,0.0,72.9,29.93,65,Cloudy,Rural Road,13,Friday,6,IL,1,0,0,0,0
2,32.0,4.3,8.8,0.0,41.5,29.64,45,Cloudy,Highway,14,Tuesday,4,NY,0,1,0,1,0
4,29.6,31.2,6.5,0.0,72.5,28.98,65,Snow,City Street,17,Thursday,4,GA,0,1,1,0,0
2,38.6,20.0,10.0,0.0,56.2,30.5,55,Clear,Highway,10,Monday,12,TX,1,1,1,0,0
2,74.9,7.0,9.0,0.0,100.0,29.43,70,Cloudy,Interstate,15,Sunday,2,PA,0,1,1,1,0
2,20.0,1.6,10.0,0.05,28.2,29.89,55,Rain,City Street,15,Sunday,1,PA,0,0,0,1,1
3,76.6,6.5,8.2,0.0,62.5,30.14,45,Fog,City Street,14,Sunday,11,IL,0,0,1,0,0
4,67.8,12.6,5.9,0.0,72.3,31.09,75,Fog,State Road,16,Friday,12,GA,0,0,1,1,0
1,54.8,0.3,9.1,0.0,51.8,29.72,55,Cloudy,State Road,8,Thursday,11,CA,0,0,0,0,1
3,30.4,4.6,6.2,0.28,48.5,29.93,70,Rain,Highway,5,Sunday,9,CA,0,0,0,0,0
1,44.1,0.3,9.3,0.0,86.5,30.11,65,Cloudy,City Street,6,Monday,11,PA,0,1,1,0,1
2,75.6,2.2,0.1,0.0,76.8,29.96,55,Cloudy,Interstate,8,Thursday,12,GA,0,0,1,1,0
4,85.1,0.8,6.8,0.0,44.0,29.52,55,Fog,State Road,13,Saturday,10,NC,0,0,0,0,0
3,39.4,25.9,8.0,0.2,30.3,30.64,45,Thunderstorm,Rural Road,19,Wednesday,12,IL,0,0,0,1,0
3,82.8,1.5,5.1,0.0,71.8,29.67,55,Fog,Highway,17,Saturday,6,NY,0,0,0,0,0
1,73.7,1.3,9.1,0.0,66.5,30.13,55,Clear,Interstate,18,Sunday,7,TX,0,0,1,0,0
3,59.9,28.6,6.7,0.0,71.4,29.79,35,Snow,State Road,10,Tuesday,3,TX,1,0,0,1,0
4,45.2,5.8,8.0,0.21,57.4,29.6,65,Thunderstorm,State Road,11,Tuesday,12,NC,1,1,0,0,1
2,48.4,11.4,6.3,0.0,77.2,30.42,45,Cloudy,State Road,11,Sunday,5,FL,0,0,0,0,0
2,96.5,3.2,10.0,0.0,92.0,30.03,65,Cloudy,City Street,7,Tuesday,11,NC,0,0,0,1,1
4,63.6,6.1,9.6,0.26,90.6,28.81,75,Heavy Rain,City Street,4,Friday,6,OH,0,1,0,1,0
2,86.6,0.1,8.9,0.0,43.6,30.05,75,Cloudy,State Road,15,Wednesday,10,FL,0,1,1,0,0
3,64.8,4.2,8.2,0.0,100.0,29.59,70,Windy,City Street,23,Wednesday,5,OH,0,0,0,0,0
1,50.9,6.5,10.0,0.0,73.2,29.11,70,Cloudy,Highway,7,Monday,12,IL,0,1,0,1,0
4,71.7,5.8,7.5,1.21,31.5,30.38,65,Rain,State Road,3,Thursday,3,GA,1,1,0,0,0
4,103.2,4.2,5.9,0.24,68.7,29.52,65,Heavy Rain,State Road,18,Tuesday,8,CA,0,1,0,1,0
1,47.1,12.4,4.5,0.0,64.6,30.03,35,Cloudy,City Street,8,Wednesday,4,FL,0,0,0,0,0
3,78.3,5.6,10.0,0.0,57.7,30.36,35,Snow,City Street,19,Friday,8,FL,0,1,0,1,0
1,63.8,8.1,10.0,0.0,55.9,29.78,55,Cloudy,City Street,17,Sunday,11,PA,0,1,0,0,0
2,31.0,1.6,5.5,0.0,74.0,30.03,65,Cloudy,City Street,21,Wednesday,7,FL,1,0,0,0,0
2,30.6,15.8,7.1,0.0,74.1,29.56,45,Clear,Highway,11,Wednesday,4,CA,1,0,0,1,0
1,51.0,3.6,6.9,0.0,48.3,30.45,70,Cloudy,City Street,16,Wednesday,7,NC,0,0,0,0,0
1,66.9,5.3,7.6,0.51,49.3,29.81,45,Rain,Highway,12,Wednesday,3,GA,0,0,0,0,0
4,77.6,3.5,2.7,0.0,48.5,30.17,45,Fog,City Street,16,Thursday,2,NC,0,1,0,0,1
3,28.6,17.8,10.0,0.0,56.5,30.65,70,Clear,Highway,12,Monday,8,NY,0,1,0,0,1
1,73.1,18.5,10.0,0.0,77.7,28.97,55,Cloudy,City Street,7,Saturday,5,MI,0,0,0,0,0
2,57.6,2.0,2.3,0.0,84.1,29.56,25,Clear,City Street,13,Thursday,12,MI,0,1,0,1,0
1,60.1,11.2,10.0,0.04,55.7,29.81,35,Rain,State Road,13,Wednesday,7,PA,0,1,1,0,0
3,71.8,0.9,10.0,0.47,82.0,29.96,55,Thunderstorm,City Street,18,Monday,12,NY,1,0,1,0,1
2,94.9,0.2,0.1,0.02,68.8,30.21,45,Rain,Highway,17,Tuesday,9,TX,0,0,0,0,0
3,66.1,14.5,1.5,0.05,62.7,30.51,55,Rain,Highway,16,Tuesday,1,NC,1,1,1,0,0
2,32.9,1.1,7.6,0.0,97.4,29.53,65,Cloudy,City Street,6,Friday,9,TX,1,1,0,0,0
2,56.3,1.3,10.0,0.0,66.6,29.8,55,Clear,Rural Road,17,Tuesday,9,IL,0,0,0,0,0
2,77.0,7.5,8.9,0.01,57.3,30.46,55,Rain,State Road,13,Monday,6,FL,0,0,0,0,0
1,77.7,13.6,8.1,0.07,76.7,30.07,35,Rain,Highway,20,Friday,6,MI,0,1,0,0,0
1,73.3,1.7,9.7,0.4,35.4,29.05,35,Rain,City Street,21,Thursday,11,NC,0,1,0,0,0
4,49.8,1.0,5.6,0.0,55.6,29.01,45,Fog,City Street,4,Friday,9,CA,0,1,1,0,0
2,32.6,0.6,10.0,0.24,65.2,29.66,35,Heavy Rain,State Road,19,Tuesday,8,PA,0,0,1,1,0
4,71.8,0.2,7.7,0.16,74.4,30.18,45,Heavy Rain,Rural Road,2,Monday,1,CA,0,0,1,0,0
4,35.7,1.0,3.1,0.0,64.8,30.17,55,Fog,City Street,10,Monday,2,MI,0,1,1,0,1
2,73.9,22.9,5.6,0.0,34.2,29.45,35,Windy,Highway,14,Wednesday,8,NC,0,1,1,0,0
1,73.9,0.8,9.1,0.0,42.3,30.23,35,Cloudy,Highway,6,Thursday,6,CA,0,1,0,0,0
2,50.6,7.3,7.1,0.0,51.4,30.03,70,Clear,State Road,17,Thursday,4,CA,0,0,0,0,1
4,57.8,20.3,6.8,0.0,64.8,29.36,55,Cloudy,City Street,0,Friday,3,MI,0,0,1,0,0
3,64.0,7.9,8.6,0.08,34.1,29.6,65,Heavy Rain,Highway,7,Friday,9,OH,0,1,0,1,0
2,47.7,0.3,9.1,0.0,88.2,28.93,55,Clear,Interstate,15,Wednesday,11,IL,0,0,0,0,0
3,32.4,7.3,4.3,0.0,66.3,29.3,65,Clear,State Road,17,Thursday,2,IL,0,1,0,1,1
1,59.2,18.7,10.0,0.0,65.7,28.96,45,Clear,City Street,21,Tuesday,12,GA,0,1,0,0,0
1,61.3,3.1,7.6,0.07,56.5,29.13,35,Rain,Highway,17,Thursday,8,GA,0,0,0,0,0
1,87.2,3.0,9.3,0.0,31.1,30.74,45,Cloudy,Rural Road,16,Monday,10,NY,0,1,1,0,1
1,44.4,2.3,8.3,0.0,61.8,29.7,55,Cloudy,City Street,11,Monday,12,FL,1,1,0,0,0
2,81.4,5.6,6.8,0.0,75.0,29.01,45,Clear,Highway,0,Friday,7,NY,0,1,1,0,0
1,37.1,2.2,10.0,0.08,56.9,30.11,65,Rain,Interstate,6,Friday,9,TX,1,1,0,0,0
1,33.1,10.3,8.2,0.0,81.4,30.04,35,Clear,State Road,14,Thursday,1,GA,1,0,0,0,0
1,54.0,8.3,8.2,0.0,58.8,30.0,35,Clear,City Street,16,Tuesday,5,NY,0,0,0,1,0
3,41.2,4.1,0.5,0.21,73.9,29.46,65,Rain,Rural Road,11,Tuesday,10,OH,0,0,1,0,1
2,32.8,10.3,10.0,0.0,57.8,30.21,35,Cloudy,City Street,17,Wednesday,3,MI,0,0,0,0,1
2,98.9,0.8,7.5,0.0,67.6,29.35,55,Cloudy,Interstate,13,Monday,4,GA,0,1,1,1,0
3,51.0,11.1,10.0,0.69,77.4,30.3,65,Rain,Rural Road,5,Friday,12,TX,0,1,0,1,0
1,105.0,7.4,10.0,0.0,38.4,30.34,35,Clear,Interstate,7,Thursday,3,CA,0,1,1,1,1
4,40.1,8.0,10.0,0.04,72.9,29.87,55,Heavy Rain,Highway,19,Wednesday,10,OH,0,1,1,1,0
3,25.8,0.5,8.2,0.0,81.1,29.17,70,Clear,State Road,17,Monday,12,IL,0,0,0,0,0
1,85.8,7.7,7.1,0.0,100.0,30.3,55,Clear,City Street,20,Friday,5,NC,0,1,0,1,0
3,45.5,5.5,10.0,0.03,61.4,29.61,25,Heavy Rain,City Street,6,Saturday,7,GA,1,0,1,0,0
1,62.8,5.3,9.5,0.05,18.0,30.04,35,Rain,City Street,23,Friday,5,IL,0,0,0,1,0
1,32.9,3.1,8.6,0.0,24.4,30.25,65,Clear,Highway,7,Thursday,3,CA,1,0,0,0,1
3,59.2,0.1,7.5,0.0,42.3,29.5,55,Clear,Rural Road,0,Friday,1,IL,0,1,1,0,0
2,32.6,4.4,5.3,0.0,85.6,30.97,25,Snow,Interstate,23,Friday,12,MI,0,1,0,0,1
4,58.5,4.1,2.1,0.47,100.0,29.88,45,Heavy Rain,State Road,9,Friday,7,NY,1,0,0,0,0
1,50.5,4.4,10.0,0.0,51.9,29.56,65,Clear,Highway,16,Tuesday,1,CA,0,1,0,0,0
2,64.6,7.6,5.7,0.05,61.1,30.4,65,Rain,Highway,7,Monday,4,NC,0,1,0,0,0
2,72.5,2.9,7.4,0.0,10.0,30.67,55,Clear,Highway,15,Monday,12,MI,0,0,0,1,0
2,64.8,2.5,7.7,0.0,73.0,28.87,65,Cloudy,City Street,20,Monday,1,IL,1,0,0,0,0
1,69.0,5.5,10.0,0.0,62.7,29.21,45,Clear,Interstate,9,Saturday,3,NY,1,1,1,0,0
2,57.8,7.2,5.7,0.0,55.0,29.51,55,Cloudy,Highway,16,Thursday,3,MI,1,1,0,0,1
1,51.3,6.7,8.8,0.0,40.7,30.96,45,Clear,City Street,7,Tuesday,7,CA,0,1,1,0,0
1,69.4,17.1,9.5,0.0,53.0,29.66,45,Cloudy,City Street,15,Wednesday,3,PA,0,0,0,0,1
3,57.8,11.7,3.8,0.0,33.1,30.66,65,Cloudy,Highway,10,Monday,8,CA,1,1,1,1,0
2,58.5,0.4,3.6,0.0,42.8,30.01,65,Cloudy,City Street,7,Tuesday,12,TX,0,0,0,0,0
3,68.0,6.6,5.9,0.0,34.6,29.17,70,Clear,City Street,9,Friday,12,NY,0,1,0,0,0
1,39.3,4.3,8.7,0.0,39.7,30.34,45,Cloudy,Rural Road,7,Thursday,2,PA,1,0,1,1,1
3,88.6,3.6,8.3,0.02,36.9,30.06,55,Heavy Rain,State Road,20,Monday,12,TX,0,1,0,0,0
2,55.0,25.3,7.6,0.0,71.5,29.47,45,Cloudy,City Street,11,Thursday,7,TX,1,1,0,0,0
2,62.5,4.9,10.0,0.18,37.0,29.57,70,Rain,State Road,8,Thursday,6,IL,0,1,0,1,0
1,59.1,10.2,5.4,0.0,59.0,29.38,45,Cloudy,Highway,12,Friday,2,NY,0,0,0,0,1
4,73.1,27.3,7.5,0.0,38.2,29.59,65,Cloudy,Highway,9,Sunday,4,MI,0,0,1,0,0
2,66.8,1.3,7.7,0.0,38.9,30.23,65,Cloudy,State Road,17,Monday,9,NC,0,1,0,0,0
4,59.0,0.4,5.5,0.14,38.2,29.45,45,Thunderstorm,Highway,22,Saturday,11,NC,0,0,0,1,1
1,89.0,3.0,10.0,0.0,79.6,29.94,35,Clear,Highway,12,Tuesday,8,NC,0,1,0,0,0
3,5.0,0.4,1.5,0.0,56.3,30.06,25,Clear,City Street,19,Wednesday,2,PA,1,0,0,0,0
1,84.9,1.0,10.0,0.14,45.1,29.87,70,Rain,City Street,14,Thursday,8,IL,0,0,1,0,0
4,78.4,38.3,10.0,0.04,39.9,29.09,65,Thunderstorm,Highway,7,Friday,11,MI,1,1,0,0,0
2,23.3,25.8,10.0,0.0,33.1,30.27,65,Windy,Highway,17,Friday,3,PA,1,0,0,1,0
1,78.6,9.4,8.3,0.0,45.6,29.32,55,Cloudy,City Street,13,Thursday,3,OH,0,0,1,0,0
1,81.2,11.2,10.0,0.0,31.3,29.61,35,Cloudy,State Road,16,Saturday,12,MI,0,1,0,1,1
1,71.2,1.2,6.7,0.61,51.3,29.67,45,Rain,State Road,20,Friday,12,OH,0,0,1,0,0
1,28.8,7.2,9.2,0.0,45.8,29.88,45,Cloudy,City Street,12,Sunday,3,TX,0,0,0,0,0
1,73.7,1.3,8.2,0.24,44.4,29.95,45,Rain,Highway,20,Thursday,5,FL,0,0,0,0,0
2,80.1,3.8,7.3,0.0,84.8,30.24,25,Fog,Highway,17,Friday,7,CA,1,0,0,0,0
1,48.6,3.4,8.4,0.71,55.1,29.74,65,Rain,Highway,13,Monday,11,NC,0,0,0,0,0
3,68.8,7.6,5.2,0.0,56.4,29.29,45,Cloudy,Highway,15,Wednesday,4,FL,0,0,0,0,0
2,52.9,0.7,6.0,0.0,85.6,30.44,55,Cloudy,Interstate,9,Sunday,1,NY,0,0,1,0,0
1,77.7,0.9,10.0,0.52,32.8,29.7,25,Rain,State Road,23,Thursday,7,TX,1,1,0,0,1
1,53.7,7.5,10.0,0.0,50.3,29.81,65,Cloudy,City Street,16,Sunday,5,MI,1,0,0,1,0
1,48.4,8.1,9.6,0.0,29.0,29.4,55,Cloudy,City Street,3,Monday,8,PA,0,1,0,1,0
2,59.2,3.3,10.0,0.0,61.4,29.47,70,Clear,Highway,9,Thursday,5,PA,1,0,0,1,0
1,33.2,1.3,8.8,0.0,72.1,30.62,35,Clear,Highway,15,Friday,3,MI,0,0,1,1,0
3,57.2,17.4,9.4,0.0,11.5,29.21,75,Cloudy,Rural Road,4,Wednesday,12,FL,0,0,0,0,0
4,67.2,0.4,9.6,0.0,77.2,29.29,70,Snow,Rural Road,1,Thursday,3,NC,0,1,0,0,1
1,77.4,10.1,10.0,0.0,66.2,29.67,45,Clear,State Road,12,Tuesday,8,FL,0,1,1,1,0
1,65.0,1.2,10.0,0.0,60.7,30.06,70,Cloudy,State Road,10,Wednesday,9,PA,1,1,0,0,1
3,31.3,8.1,5.3,0.0,35.2,29.42,45,Clear,City Street,12,Thursday,1,IL,1,0,0,0,1
1,87.0,8.7,10.0,0.0,75.4,29.11,45,Clear,Highway,8,Thursday,8,IL,0,0,0,0,0
3,88.7,13.0,8.4,0.24,93.7,29.29,70,Thunderstorm,Highway,7,Thursday,9,OH,1,1,1,1,0
4,62.3,4.0,8.4,0.0,51.9,29.69,65,Snow,Highway,16,Tuesday,4,PA,0,0,0,1,0
2,45.0,0.2,6.8,0.0,53.7,29.4,45,Clear,State Road,13,Sunday,9,MI,0,0,0,0,0
1,49.4,13.3,6.8,0.11,60.5,31.01,35,Rain,Highway,7,Friday,2,OH,0,0,0,0,0
1,55.9,4.7,9.8,0.0,52.0,30.89,55,Clear,State Road,9,Saturday,6,PA,1,0,0,1,0
1,65.6,15.0,9.9,0.0,56.4,30.48,65,Windy,City Street,15,Friday,8,FL,0,0,1,1,0
3,53.9,12.0,9.7,0.0,80.6,30.09,55,Clear,City Street,5,Saturday,8,PA,0,0,0,0,0
1,42.8,5.5,6.6,0.0,58.7,30.09,25,Clear,Highway,6,Thursday,4,IL,0,1,0,0,0
4,80.5,59.3,0.1,0.0,65.8,30.56,45,Cloudy,State Road,5,Saturday,6,FL,0,1,0,0,1
4,65.1,5.0,2.6,0.0,100.0,29.97,65,Snow,City Street,18,Sunday,7,NY,0,0,0,0,1
2,39.0,9.5,8.0,0.0,89.3,29.49,70,Clear,Highway,17,Monday,12,FL,1,1,1,0,0
2,65.8,8.9,9.0,0.11,39.1,30.96,75,Rain,Highway,17,Friday,3,IL,0,0,0,0,0
2,63.2,5.8,6.7,0.0,94.9,30.19,65,Clear,State Road,17,Wednesday,12,NC,0,1,0,0,0
4,45.6,7.0,5.9,0.0,87.5,30.63,70,Fog,Highway,16,Wednesday,8,IL,0,1,0,0,0
1,83.9,12.8,8.9,0.0,89.9,30.81,35,Clear,Interstate,12,Monday,3,GA,0,1,1,1,0
4,62.7,6.8,7.7,0.0,47.5,29.01,70,Fog,City Street,16,Sunday,2,TX,0,0,0,1,0
4,55.7,4.8,6.6,0.0,64.2,29.47,70,Cloudy,Highway,2,Friday,7,IL,0,1,0,0,0
1,58.3,8.7,3.2,0.0,52.2,29.8,55,Cloudy,City Street,15,Monday,2,MI,1,0,0,1,0
3,68.9,0.3,5.5,0.36,62.4,30.15,55,Hail,State Road,18,Wednesday,12,NC,1,1,1,0,0
1,58.6,0.9,10.0,0.0,95.0,30.36,65,Windy,Highway,13,Wednesday,12,CA,0,0,0,0,0
2,58.4,1.1,5.1,0.14,62.8,29.87,55,Rain,Highway,10,Monday,5,GA,0,1,0,1,1
2,81.3,4.4,10.0,0.0,25.6,30.55,65,Clear,City Street,8,Friday,10,CA,0,1,0,0,0
1,31.6,16.4,10.0,0.0,52.5,30.2,55,Cloudy,Highway,16,Tuesday,12,NY,0,1,0,0,0
1,35.0,8.2,5.6,0.0,46.9,30.2,35,Cloudy,Highway,17,Monday,8,NC,1,0,0,0,0
2,75.5,28.8,6.7,0.0,95.8,29.76,70,Cloudy,Highway,20,Wednesday,12,OH,0,0,0,0,1
3,105.0,0.3,10.0,0.0,43.7,30.06,75,Cloudy,Highway,10,Tuesday,4,OH,0,1,0,0,1
3,77.5,10.2,10.0,0.0,51.9,30.05,75,Clear,City Street,18,Saturday,12,MI,1,0,1,0,0
3,97.3,3.0,6.1,0.5,52.5,30.38,75,Rain,Rural Road,14,Friday,8,PA,0,1,0,0,1
3,51.3,0.2,3.1,0.33,92.0,29.24,55,Rain,City Street,20,Friday,4,PA,1,1,0,1,1
1,47.3,14.0,10.0,0.0,79.2,30.25,55,Clear,City Street,13,Thursday,12,NY,0,1,0,0,0
2,69.1,1.4,9.8,0.0,71.4,29.08,70,Cloudy,Interstate,13,Thursday,12,IL,1,1,1,1,0
1,79.1,1.9,9.2,0.0,64.7,29.47,25,Cloudy,Highway,14,Friday,1,IL,1,0,0,1,0
1,33.8,3.3,10.0,0.61,64.3,30.2,35,Rain,Highway,17,Friday,2,OH,0,0,0,1,0
2,55.7,12.4,4.4,0.0,61.5,29.48,35,Clear,State Road,22,Wednesday,1,OH,1,0,0,0,0
2,59.5,7.8,9.2,0.14,100.0,29.91,35,Rain,State Road,5,Tuesday,11,GA,0,0,0,1,1
2,46.4,2.5,7.1,0.0,34.7,29.44,45,Clear,State Road,4,Tuesday,8,OH,0,1,0,0,0
1,48.8,1.5,9.8,0.0,10.0,30.2,55,Cloudy,Highway,21,Saturday,4,GA,0,0,0,0,0
2,76.9,0.9,10.0,0.32,68.9,29.92,45,Heavy Rain,Highway,13,Wednesday,11,NY,1,1,0,0,0
1,69.4,1.3,10.0,0.53,88.1,29.89,70,Rain,City Street,15,Friday,11,FL,0,0,0,0,1
1,76.0,16.2,9.8,0.0,63.7,30.45,45,Clear,Interstate,13,Wednesday,9,GA,0,1,0,0,0
3,66.7,20.5,8.8,0.0,20.4,30.11,65,Cloudy,State Road,5,Wednesday,6,NC,0,1,0,0,1
4,42.5,27.5,8.9,0.04,74.9,30.15,75,Thunderstorm,Highway,18,Thursday,7,OH,0,0,0,0,0
1,68.5,14.4,9.1,0.0,38.7,30.45,65,Clear,City Street,17,Friday,2,GA,0,0,1,0,1
2,41.0,17.5,6.1,0.0,34.3,30.51,25,Snow,Highway,9,Tuesday,3,NC,0,0,0,1,0
1,53.8,13.5,6.9,0.29,40.4,29.42,35,Rain,Highway,9,Saturday,6,CA,0,0,0,0,0
4,39.3,25.4,9.2,0.07,27.8,30.27,65,Heavy Rain,State Road,19,Wednesday,6,GA,0,0,1,1,0
2,47.8,14.9,10.0,0.0,64.1,30.12,45,Clear,City Street,5,Wednesday,2,PA,0,1,1,0,0
1,61.8,5.0,6.0,0.0,47.0,30.56,45,Clear,Rural Road,20,Tuesday,12,TX,0,0,0,0,1
4,50.9,3.1,4.8,0.0,33.4,29.26,70,Fog,City Street,8,Wednesday,7,PA,0,1,0,0,0
2,42.3,7.0,3.0,0.0,100.0,29.55,65,Cloudy,State Road,15,Saturday,4,IL,0,0,1,1,0
1,82.8,7.5,4.2,0.0,49.4,29.8,65,Clear,State Road,21,Monday,6,NY,0,0,0,1,0
2,57.6,6.8,6.4,0.12,61.0,30.6,65,Rain,Highway,16,Monday,12,FL,0,1,0,1,0
1,49.4,9.8,6.7,0.0,91.1,29.76,55,Clear,Interstate,11,Wednesday,2,CA,0,0,0,0,0
4,38.4,9.6,7.2,1.17,73.5,29.88,65,Heavy Rain,City Street,16,Tuesday,8,FL,0,0,0,0,0
3,22.6,0.7,4.4,0.05,98.2,29.56,65,Rain,Highway,10,Thursday,8,CA,1,1,0,0,0
3,55.6,2.7,2.6,0.0,46.1,30.29,25,Fog,City Street,8,Friday,6,MI,0,1,1,1,0
2,32.4,17.6,8.4,0.18,80.9,30.24,35,Heavy Rain,State Road,23,Monday,3,MI,0,0,0,0,0
1,74.2,7.1,8.4,0.0,69.8,29.63,35,Clear,Interstate,17,Wednesday,6,NY,0,1,0,0,0
1,60.6,3.2,9.9,0.0,79.9,29.38,65,Cloudy,Rural Road,16,Sunday,5,IL,0,1,0,0,0
3,91.2,15.2,10.0,0.17,76.9,30.29,55,Heavy Rain,Highway,10,Tuesday,2,NC,0,0,0,1,1
2,64.5,2.3,9.2,0.0,44.6,30.15,75,Cloudy,City Street,3,Tuesday,5,TX,0,0,1,0,0
4,45.5,4.2,8.3,0.13,100.0,29.57,65,Hail,State Road,2,Monday,2,OH,0,1,0,0,0
3,22.4,2.6,10.0,0.09,14.8,30.25,55,Rain,Highway,14,Monday,5,NC,0,0,0,0,0
1,76.1,16.4,10.0,0.0,42.7,30.22,70,Clear,City Street,18,Monday,1,CA,0,0,0,1,1
4,34.0,10.4,6.0,0.0,73.6,30.51,75,Fog,City Street,14,Tuesday,1,MI,0,0,0,0,0
1,51.8,4.9,10.0,0.0,65.8,30.32,55,Clear,Highway,19,Friday,1,PA,0,0,0,0,0
4,93.5,21.5,6.1,0.0,62.7,29.73,55,Clear,City Street,2,Friday,12,OH,0,0,1,0,0
2,72.2,21.0,8.7,1.07,74.3,29.52,55,Rain,City Street,10,Monday,7,FL,0,1,0,1,0
2,67.8,9.9,10.0,0.0,43.1,30.91,25,Snow,Highway,8,Thursday,10,CA,0,0,0,1,0
2,78.9,17.8,7.2,0.0,76.8,29.64,65,Cloudy,State Road,12,Friday,10,IL,0,0,1,0,1
3,78.1,10.2,5.1,0.0,57.4,28.98,70,Clear,City Street,5,Saturday,5,GA,0,1,0,1,0
1,91.6,7.9,6.6,0.0,88.0,29.3,55,Cloudy,Highway,22,Sunday,8,MI,0,0,1,0,0
1,48.0,4.4,5.1,0.0,53.9,28.89,35,Clear,Rural Road,8,Friday,10,TX,1,0,1,0,0
3,52.5,2.6,4.8,0.0,69.4,30.51,65,Clear,Highway,21,Saturday,3,GA,1,0,0,0,0
2,41.6,0.5,10.0,0.0,72.7,30.81,70,Clear,Highway,11,Tuesday,3,NY,0,0,0,0,0
2,59.3,12.9,9.6,0.04,78.1,30.02,65,Rain,Highway,23,Friday,7,TX,1,0,1,1,0
3,57.4,1.0,5.8,0.0,60.7,29.1,35,Fog,City Street,14,Thursday,9,TX,0,0,0,1,1
1,24.9,4.2,5.0,0.0,54.3,30.5,35,Clear,City Street,21,Wednesday,9,FL,0,1,0,0,0
3,46.9,2.1,5.3,0.0,44.5,30.13,55,Clear,State Road,0,Tuesday,8,MI,0,1,0,0,0
3,88.8,4.9,5.8,0.0,69.7,30.52,35,Snow,Highway,17,Monday,6,OH,1,1,0,0,1
2,64.9,3.0,10.0,0.18,22.1,30.19,65,Rain,Rural Road,20,Monday,11,NC,0,0,0,0,0
4,74.3,14.2,7.7,0.03,66.2,29.21,65,Thunderstorm,Highway,6,Tuesday,1,PA,0,0,0,0,0
3,57.6,30.6,10.0,0.0,67.7,30.23,75,Clear,Highway,5,Sunday,3,GA,1,1,0,0,1
1,22.3,22.7,7.9,0.0,97.5,29.12,45,Clear,Highway,11,Tuesday,2,CA,0,0,1,0,0
2,57.4,7.8,6.3,0.0,46.8,29.51,65,Cloudy,Highway,21,Friday,8,OH,0,0,1,1,1
